19,0.0
23,22125.0
53,0.0
73,0.0
94,0.0
102,0.0
156,0.0
164,0.0
178,0.0
180,0.0
192,0.0
208,0.0
213,37000.0
221,0.0
236,0.0
260,0.0
268,402004.0
296,0.0
297,129602.0
305,0.0
311,0.0
332,273106.0
341,0.0
345,0.0
346,105676.0
353,0.0
361,0.0
371,0.0
379,0.0
388,0.0
418,0.0
428,0.0
471,0.0
499,0.0
502,0.0
520,276262.0
527,0.0
534,0.0
566,0.0
573,0.0
590,0.0
610,5445783.0
612,0.0
613,0.0
615,0.0
621,0.0
624,0.0
629,0.0
638,0.0
647,0.0
659,0.0
681,0.0
682,0.0
701,0.0
709,0.0
715,0.0
719,0.0
720,0.0
722,0.0
725,0.0
739,0.0
754,0.0
765,0.0
769,0.0
772,0.0
773,0.0
774,44461.0
808,0.0
812,0.0
822,0.0
825,0.0
829,0.0
836,0.0
842,0.0
850,0.0
856,0.0
886,0.0
896,0.0
897,0.0
903,0.0
922,30373.0
925,0.0
933,601951.0
935,0.0
944,0.0
945,0.0
958,0.0
961,0.0
962,0.0
973,0.0
1010,0.0
1014,0.0
1017,0.0
1019,0.0
1020,0.0
1021,39318.0
1022,0.0
1023,0.0
1051,0.0
1056,0.0
1061,639719.0
1065,0.0
1075,0.0
1078,0.0
1083,7099.0
1084,0.0
1086,0.0
1092,0.0
1095,54990.0
1100,0.0
1110,0.0
1115,0.0
1123,0.0
1124,648666.0
1131,0.0
1144,1269252.0
1156,0.0
1166,0.0
1180,50603.0
1189,0.0
1196,0.0
1207,0.0
1215,0.0
1221,0.0
1230,0.0
1236,220566.0
1237,0.0
1238,0.0
1244,0.0
1245,0.0
1254,0.0
1257,0.0
1261,0.0
1262,0.0
1274,59334.0
1278,0.0
1292,0.0
1298,0.0
1302,132115.0
1328,0.0
1333,0.0
1335,0.0
1355,0.0
1356,0.0
1366,0.0
1387,0.0
1389,0.0
1392,0.0
1410,0.0
1419,0.0
1420,0.0
1426,0.0
1433,0.0
1441,0.0
1464,12648.0
1473,1062403.0
1482,0.0
1483,0.0
1487,0.0
1491,0.0
1513,0.0
1517,0.0
1518,400422.0
1521,0.0
1524,0.0
1525,0.0
1529,0.0
1531,0.0
1541,0.0
1544,0.0
1547,0.0
1554,0.0
1555,0.0
1565,145652.0
1589,0.0
1610,0.0
1611,0.0
1615,0.0
1623,0.0
1625,0.0
1663,0.0
1668,0.0
1679,0.0
1682,1749666.0
1683,847030.0
1684,0.0
1696,2200.0
1697,0.0
1700,0.0
1704,227405.0
1707,0.0
1709,0.0
1729,0.0
1736,0.0
1745,0.0
1749,54303.0
1750,0.0
1757,0.0
1766,0.0
1769,0.0
1783,0.0
1784,0.0
1785,0.0
1794,0.0
1800,897861.0
1804,0.0
1824,0.0
1829,0.0
1830,0.0
1838,0.0
1844,657860.0
1846,0.0
1849,0.0
1850,0.0
1856,0.0
1874,0.0
1876,1431699.0
1882,0.0
1887,0.0
1904,0.0
1905,0.0
1919,0.0
1931,0.0
1933,0.0
1946,0.0
1960,0.0
1961,2612.0
1967,0.0
1986,0.0
1988,0.0
1991,0.0
1993,0.0
2010,0.0
2014,0.0
2016,0.0
2019,0.0
2026,0.0
2032,0.0
2034,0.0
2041,0.0
2043,0.0
2047,0.0
2072,0.0
2074,0.0
2083,0.0
2087,0.0
2090,18222.0
2103,0.0
2104,0.0
2105,0.0
2109,0.0
2127,1673108.0
2137,0.0
2147,0.0
2163,0.0
2166,0.0
2180,0.0
2183,0.0
2185,8111.0
2187,0.0
2193,0.0
2194,0.0
2212,0.0
2222,0.0
2228,0.0
2234,0.0
2246,0.0
2249,0.0
2252,0.0
2254,226836.0
2273,1469619.0
2278,175695.0
2281,0.0
2288,0.0
2318,0.0
2325,0.0
2340,0.0
2342,0.0
2345,0.0
2356,191186.0
2359,0.0
2373,0.0
2375,0.0
2387,0.0
2389,0.0
2405,567787.0
2417,0.0
2433,0.0
2447,0.0
2464,832418.0
2470,184218.0
2474,0.0
2492,0.0
2493,0.0
2502,0.0
2505,0.0
2516,0.0
2524,0.0
2525,0.0
2536,52516.0
2538,0.0
2546,0.0
2562,0.0
2584,0.0
2598,870087.0
2614,0.0
2622,0.0
2631,0.0
2658,0.0
2665,0.0
2677,0.0
2680,0.0
2690,0.0
2696,0.0
2699,0.0
2701,0.0
2705,0.0
2718,0.0
2723,0.0
2726,0.0
2729,0.0
2747,0.0
2756,749417.0
2759,0.0
2774,0.0
2776,0.0
2779,221405.0
2794,0.0
2799,1283313.0
2812,0.0
2829,0.0
2855,0.0
2863,0.0
2885,0.0
2889,0.0
2896,0.0
2900,0.0
2906,0.0
2913,0.0
2919,13748.0
2921,0.0
2922,0.0
2923,0.0
2930,0.0
2961,0.0
2971,0.0
2982,0.0
2987,0.0
2990,0.0
2997,0.0
3007,0.0
3010,0.0
3015,0.0
3020,0.0
3021,0.0
3026,0.0
3037,0.0
3039,0.0
3053,0.0
3067,0.0
3072,685347.0
3077,0.0
3097,0.0
3101,0.0
3119,0.0
3129,0.0
3137,0.0
3142,0.0
3153,0.0
3158,0.0
3159,0.0
3164,0.0
3173,878521.0
3187,0.0
3199,0.0
3215,0.0
3216,64188.0
3222,0.0
3224,0.0
3230,0.0
3239,0.0
3292,0.0
3303,0.0
3309,0.0
3320,0.0
3326,0.0
3328,0.0
3331,0.0
3351,0.0
3365,0.0
3408,0.0
3409,0.0
3410,0.0
3412,588084.0
3419,0.0
3427,0.0
3429,0.0
3433,0.0
3468,0.0
3483,0.0
3485,0.0
3496,0.0
3508,0.0
3517,0.0
3549,0.0
3560,0.0
3578,47808.0
3585,0.0
3586,0.0
3587,0.0
3601,0.0
3610,0.0
3612,0.0
3619,0.0
3623,0.0
3625,0.0
3630,0.0
3634,0.0
3641,0.0
3642,0.0
3648,0.0
3653,0.0
3665,0.0
3682,0.0
3685,0.0
3692,0.0
3697,0.0
3702,0.0
3710,0.0
3715,0.0
3721,0.0
3722,419302.0
3732,0.0
3734,118917.0
3738,0.0
3741,0.0
3759,0.0
3801,0.0
3802,0.0
3803,0.0
3806,0.0
3808,192329.0
3817,0.0
3831,0.0
3848,0.0
3851,0.0
3853,0.0
3857,0.0
3859,0.0
3860,0.0
3861,0.0
3866,0.0
3867,0.0
3895,146639.0
3896,0.0
3907,0.0
3916,0.0
3920,0.0
3921,0.0
3932,0.0
3951,13748.0
3979,0.0
3993,0.0
4009,0.0
4010,0.0
4012,0.0
4014,0.0
4023,0.0
4043,0.0
4044,0.0
4065,0.0
4067,0.0
4070,0.0
4075,0.0
4078,0.0
4105,0.0
4116,0.0
4119,0.0
4122,0.0
4132,0.0
4152,0.0
4158,0.0
4170,0.0
4172,0.0
4195,0.0
4200,0.0
4203,0.0
4204,495850.0
4211,1184835.0
4238,0.0
4245,83998.0
4251,0.0
4256,0.0
4263,0.0
4282,0.0
4285,0.0
4291,0.0
4310,0.0
4314,0.0
4318,0.0
4345,0.0
4346,0.0
4355,0.0
4360,0.0
4371,0.0
4376,0.0
4380,0.0
4400,53616.0
4410,0.0
4430,0.0
4434,0.0
4439,0.0
4440,0.0
4457,0.0
4460,0.0
4472,0.0
4478,0.0
4481,0.0
4486,0.0
4492,344626.0
4500,129503.0
4507,0.0
4511,0.0
4562,0.0
4568,0.0
4572,0.0
4577,0.0
4580,0.0
4583,0.0
4596,0.0
4601,0.0
4604,0.0
4605,0.0
4649,0.0
4655,0.0
4657,0.0
4665,0.0
4671,177.0
4679,0.0
4698,0.0
4700,66919.0
4722,0.0
4728,0.0
4729,226983.0
4735,0.0
4745,0.0
4749,0.0
4765,5130.0
4781,147512.0
4825,0.0
4834,135552.0
4847,194053.0
4861,0.0
4862,0.0
4868,0.0
4870,0.0
4883,0.0
4899,0.0
4918,0.0
4927,0.0
4933,0.0
4939,0.0
4946,0.0
4955,387820.0
4960,0.0
4977,0.0
4987,0.0
4988,0.0
5003,0.0
5017,0.0
5019,0.0
5036,0.0
5039,0.0
5061,0.0
5084,0.0
5085,0.0
5087,0.0
5098,0.0
5101,0.0
5102,0.0
5103,481717.0
5108,0.0
5109,0.0
5111,0.0
5176,0.0
5181,45210.0
5207,0.0
5235,0.0
5239,0.0
5244,0.0
5245,5496.0
5253,0.0
5254,0.0
5256,0.0
5269,0.0
5275,487903.0
5276,0.0
5288,0.0
5292,0.0
5295,0.0
5302,0.0
5326,0.0
5330,68463.0
5347,0.0
5372,0.0
5379,0.0
5408,0.0
5412,0.0
5416,0.0
5419,0.0
5429,0.0
5448,0.0
5456,0.0
5469,0.0
5483,0.0
5485,106258.0
5488,0.0
5494,0.0
5511,0.0
5512,0.0
5517,0.0
5519,0.0
5522,0.0
5532,0.0
5539,0.0
5552,0.0
5571,21384.0
5585,0.0
5596,0.0
5615,0.0
5617,0.0
5625,0.0
5626,0.0
5679,0.0
5690,0.0
5704,0.0
5729,0.0
5744,70789.0
5765,0.0
5773,0.0
5808,0.0
5821,1583441.0
5826,0.0
5828,42343.0
5840,351128.0
5842,0.0
5857,0.0
5867,553416.0
5868,0.0
5882,0.0
5885,0.0
5897,0.0
5900,0.0
5928,500549.0
5940,0.0
5966,0.0
5968,0.0
5984,0.0
5988,0.0
6007,0.0
6011,0.0
6012,0.0
6019,0.0
6022,0.0
6035,183255.0
6043,0.0
6044,0.0
6046,773631.0
6066,0.0
6082,0.0
6112,213088.0
6130,0.0
6159,248007.0
6160,25846.0
6174,841058.0
6175,0.0
6178,0.0
6185,104894.0
6210,617367.0
6213,0.0
6230,0.0
6255,0.0
6256,107490.0
6265,0.0
6272,0.0
6292,0.0
6315,0.0
6318,0.0
6327,0.0
6331,0.0
6342,0.0
6369,0.0
6391,0.0
6400,0.0
6410,0.0
6424,0.0
6432,0.0
6442,135689.0
6492,0.0
6501,0.0
6508,0.0
6513,0.0
6523,0.0
6552,0.0
6554,0.0
6564,0.0
6580,0.0
6589,159740.0
6604,0.0
6608,0.0
6616,0.0
6617,0.0
6622,0.0
6637,0.0
6655,607507.0
6674,0.0
6699,0.0
6715,0.0
6726,0.0
6751,0.0
6752,0.0
6775,27738.0
6788,0.0
6794,1164138.0
6799,0.0
6800,94728.0
6831,0.0
6836,0.0
6848,810227.0
6849,0.0
6858,0.0
6864,0.0
6879,0.0
6887,0.0
6891,95003.0
6900,0.0
6905,0.0
6923,0.0
6943,0.0
6944,0.0
6948,0.0
6961,1695901.0
6987,0.0
7024,0.0
7055,0.0
7068,141844.0
7077,87708.0
7084,0.0
7127,0.0
7141,163654.0
7151,0.0
7167,339652.0
7201,0.0
7202,3467.0
7230,4507478.0
7238,0.0
7244,0.0
7256,0.0
7278,0.0
7284,0.0
7337,0.0
7341,0.0
7349,0.0
7383,0.0
7390,0.0
7425,0.0
7431,0.0
7457,4428240.0
7462,0.0
7470,90786.0
7479,0.0
7486,0.0
7507,0.0
7517,0.0
7524,0.0
7527,0.0
7528,0.0
7533,3662387.0
7545,3365.0
7551,0.0
7582,70593.0
7590,0.0
7608,0.0
7634,0.0
7644,0.0
7647,1883133.0
7653,0.0
7677,0.0
7687,0.0
7703,0.0
7729,0.0
7732,0.0
7739,1664899.0
7750,0.0
7758,0.0
7762,0.0
7771,1656912.0
7773,0.0
7781,252631.0
7789,0.0
7806,32972996.0
7815,0.0
7829,0.0
7833,0.0
7835,0.0
7846,1516217.0
7854,0.0
7855,0.0
7857,0.0
7865,0.0
7866,0.0
7907,0.0
7983,0.0
7984,0.0
7985,0.0
7993,0.0
8004,0.0
8009,0.0
8038,0.0
8042,0.0
8049,0.0
8055,0.0
8090,1168483.0
8092,0.0
8094,82826.0
8097,0.0
8103,0.0
8105,0.0
8110,12223.0
8137,583132.0
8162,0.0
8169,0.0
8187,0.0
8189,0.0
8194,10353.0
8199,0.0
8208,1238205.0
8214,0.0
8220,0.0
8244,14979.0
8257,13869.0
8261,0.0
8291,12509849.0
8295,0.0
8314,0.0
8326,0.0
8338,556720.0
8347,0.0
8357,0.0
8387,0.0
8407,0.0
8422,0.0
8423,0.0
8435,1227111.0
8436,0.0
8450,0.0
8464,0.0
8465,0.0
8468,183911.0
8479,2357171.0
8504,0.0
8518,0.0
8523,0.0
8528,277380.0
8532,262551.0
8555,0.0
8559,0.0
8563,423146.0
8564,0.0
8587,3606.0
8591,0.0
8594,0.0
8605,0.0
8630,0.0
8633,0.0
8648,0.0
8652,0.0
8669,2363832.0
8673,0.0
8695,0.0
8707,275867.0
8710,0.0
8724,0.0
8729,1812124.0
8763,0.0
8778,103740.0
8782,0.0
8785,0.0
8788,0.0
8792,0.0
8797,0.0
8830,0.0
8851,5983055.0
8860,0.0
8861,623134.0
8868,0.0
8883,0.0
8884,0.0
8937,0.0
8952,4106272.0
8968,0.0
8978,3512186.0
8987,0.0
9043,2625163.0
9051,693450.0
9058,0.0
9073,0.0
9094,0.0
9119,0.0
9127,0.0
9134,0.0
9139,0.0
9142,0.0
9145,0.0
9157,0.0
9169,0.0
9170,16899.0
9171,0.0
9190,0.0
9191,0.0
9196,0.0
9244,0.0
9275,0.0
9294,0.0
9315,756554.0
9317,0.0
9320,0.0
9330,3467.0
9334,469064.0
9369,0.0
9372,0.0
9377,1386900.0
9380,33077850.0
9402,0.0
9407,0.0
9437,0.0
9447,0.0
9468,1813619.0
9471,1828724.0
9490,0.0
9502,95885.0
9529,0.0
9551,0.0
9572,0.0
9587,0.0
9600,0.0
9615,0.0
9634,0.0
9647,5488649.0
9648,0.0
9669,0.0
9688,0.0
9719,0.0
9721,0.0
9723,379456.0
9735,0.0
9740,2362445.0
9759,651843.0
9777,0.0
9793,340077.0
9795,0.0
9810,0.0
9822,3606.0
9823,0.0
9828,0.0
9846,0.0
9858,0.0
9877,0.0
9891,0.0
9894,0.0
9903,0.0
9917,0.0
9918,0.0
9924,9153446.0
9926,26232.0
9935,0.0
9944,0.0
9959,0.0
9967,0.0
9971,45213.0
9977,0.0
9982,0.0
9987,2349901.0
9995,11196743.0
10005,110952.0
10009,0.0
10013,0.0
10014,388332.0
10039,2774.0
10049,0.0
10051,0.0
10076,3821307.0
10091,0.0
10101,2081321.0
10139,0.0
10141,0.0
10147,0.0
10158,0.0
10179,1331293.0
10198,0.0
10201,0.0
10204,0.0
10205,0.0
10220,901485.0
10224,0.0
10239,2063628.0
10241,0.0
10250,0.0
10254,0.0
10272,0.0
10280,0.0
10283,4715558.0
10287,1780075.0
10292,12270.0
10311,0.0
10328,1191624.0
10330,0.0
10339,277380.0
10343,13869.0
10369,139.0
10385,0.0
10419,0.0
10432,0.0
10444,0.0
10449,0.0
10484,4662059.0
10505,0.0
10506,0.0
10510,0.0
10519,0.0
10539,0.0
10573,0.0
10574,2871562.0
10603,0.0
10627,253258.0
10667,761712.0
10691,0.0
10705,432484.0
10715,211918.0
10716,0.0
10717,2452639.0
10721,976253.0
10749,0.0
10751,0.0
10759,0.0
10760,0.0
10774,0.0
10797,0.0
10801,0.0
10831,0.0
10841,485415.0
10844,0.0
10859,1387.0
10864,0.0
10871,618681.0
10876,0.0
10879,0.0
10892,82798.0
10893,0.0
10896,1051178.0
10907,0.0
10923,0.0
10939,0.0
10948,1028386.0
10982,0.0
10985,0.0
10988,0.0
11015,0.0
11020,1072310.0
11027,13795404.0
11049,0.0
11054,0.0
11055,553512.0
11060,0.0
11062,0.0
11101,0.0
11102,0.0
11104,0.0
11125,0.0
11174,0.0
11175,0.0
11176,0.0
11177,1730990.0
11178,232028.0
11187,1170549.0
11194,0.0
11216,0.0
11219,0.0
11237,0.0
11240,0.0
11248,0.0
11296,0.0
11310,23993.0
11324,0.0
11332,0.0
11333,540891.0
11346,0.0
11366,118454.0
11367,185529.0
11370,0.0
11373,0.0
11417,0.0
11418,884149.0
11422,0.0
11424,0.0
11427,0.0
11431,0.0
11444,0.0
11449,0.0
11500,0.0
11502,0.0
11510,0.0
11524,0.0
11527,709946.0
11540,557118.0
11550,31033.0
11562,2352995.0
11584,0.0
11590,0.0
11591,0.0
11595,0.0
11608,1397673.0
11628,277380.0
11668,13869.0
11675,1359223.0
11678,0.0
11681,0.0
11694,0.0
11701,0.0
11752,277380.0
11769,0.0
11773,0.0
11806,0.0
11824,6828348.0
11828,0.0
11834,1387.0
11836,3145357.0
11867,0.0
11890,4743.0
11903,236907.0
11918,211218.0
11924,296242.0
11927,0.0
11934,0.0
